customer_id,name,email,join_date,region,loyalty_score
C13453,April Clark,april30@outlook.com,2024-07-29,Louisiana,0.26
C13454,Eric Wilson,eric_wilson@gmail.com,2024-10-10,Arkansas,0.119
C13455,David Garcia,,2024-06-27,Oregon,0.08
C13456,Luis Carroll,,2024-03-03,Vermont,0.458
C13457,Christina Rasmussen,crasmussen@icloud.com,2024-02-09,Kansas,0.181
C13458,Sherry Turner,sherry_turner@hotmail.com,2024-03-02,South Dakota,0.116
C13459,Wayne Evans,wayne.evans@outlook.com,2024-01-30,Oklahoma,0.278
C13460,Susan Ayala,,2024-11-09,South Dakota,0.235
C13461,Lawrence Taylor,,2024-06-30,Idaho,0.281
C13462,Michael Booth,michael81@gmail.com,2024-05-02,Missouri,0.153
C13463,Ryan Beasley,ryan_beasley@icloud.com,2024-06-17,Delaware,0.16
C13464,Hunter James,hunter.james@outlook.com,2024-07-20,South Dakota,0.491
C13465,Alex Caldwell,acaldwell@outlook.com,2024-11-02,Maryland,0.374
C13466,Kimberly Crawford,kimberly_crawford@gmail.com,2024-06-16,New Hampshire,0.434
C13467,Matthew Rodriguez,,2024-02-01,Wisconsin,0.42
C13468,Sally Carlson,sally58@icloud.com,2024-03-20,Montana,0.192
C13469,Robert Roberts,robert_roberts@icloud.com,2024-08-29,Missouri,0.416
C13470,David Simon,david25@outlook.com,2024-01-08,Hawaii,0.561
C13471,Ellen Kennedy,ellen_kennedy@icloud.com,2024-10-12,Nebraska,0.361
C13472,Ashley Phillips,,2024-11-15,South Carolina,0.224
C13473,Tara Ford,tara19@outlook.com,2024-10-13,Illinois,0.335
C13474,Karen Chase,karen_chase@icloud.com,2024-12-20,Maryland,0.547
C13475,Sherri Hoffman,shoffman@hotmail.com,2024-05-05,Hawaii,0.356
C13476,Karla Osborn,,2024-02-19,New Jersey,0.266
C13477,Lauren Riggs,lauren.riggs@icloud.com,2024-07-05,South Carolina,0.568
C13478,Todd Robinson,,2024-08-04,Massachusetts,0.204
C13479,Richard Bush,rbush@outlook.com,2024-10-06,Virginia,0.518
C13480,Mrs. Alison Crawford,mrs.crawford@hotmail.com,2024-08-09,Michigan,0.402
C13481,Brian Freeman,brian.freeman@outlook.com,2024-05-20,Tennessee,0.445
C13482,Phillip Smith,psmith@icloud.com,2024-01-23,Montana,0.456
C13483,Jessica Brady,,2024-08-05,Kentucky,0.32
C13484,Sarah Roberts,,2024-06-25,Massachusetts,0.271
C13485,Jennifer Bradley,jennifer.bradley@yahoo.com,2024-05-03,Georgia,0.29
C13486,Katherine Henry,khenry@gmail.com,2024-10-01,Alaska,0.283
C13487,Marc White,marc.white@outlook.com,2024-08-25,Maine,0.181
C13488,Jennifer Hernandez,,2024-06-15,Arizona,0.162
C13489,Angela Coleman,angela80@icloud.com,2024-07-14,Louisiana,0.396
C13490,Stephanie Valdez,,2024-10-23,Montana,0.339
C13491,Rebecca Baker,rebecca1@hotmail.com,2024-02-05,Missouri,0.519
C13492,Dalton Sanders,,2024-05-04,New York,0.162
C13493,Ashley Torres,ashley_torres@gmail.com,2024-11-14,Montana,0.299
C13494,Madison Rogers,mrogers@hotmail.com,2024-03-27,Massachusetts,0.078
C13495,Daniel Medina,daniel_medina@hotmail.com,2024-10-03,South Carolina,0.233
C13496,Jeffrey Martinez,jeffrey.martinez@gmail.com,2024-03-23,Pennsylvania,0.156
C13497,Daniel Moore,daniel.moore@icloud.com,2024-08-12,Washington,0.368
C13498,William Patel,william36@icloud.com,2024-01-31,Florida,0.186
C13499,Joshua Rose,joshua.rose@hotmail.com,2024-09-10,Indiana,0.072
C13500,Timothy Taylor,timothy_taylor@outlook.com,2024-03-28,Maryland,0.268
C13501,Ryan Howard,,2024-01-13,Nebraska,0.055
C13502,Calvin Marsh,calvin_marsh@icloud.com,2024-03-23,California,0.504
C13503,Bradley Haley,bhaley@gmail.com,2024-03-10,New York,0.56
C13504,Kelli Ramirez,,2024-08-25,Connecticut,0.253
C13505,Steven Fowler,steven77@gmail.com,2024-09-20,West Virginia,0.138
C13506,Tanya Hutchinson,thutchinson@outlook.com,2024-08-22,Connecticut,0.114
C13507,Christina Lee,,2024-06-27,Massachusetts,0.176
C13508,Molly Lawrence,,2024-01-14,Virginia,0.27
C13509,Matthew Duran,mduran@icloud.com,2024-06-03,Colorado,0.345
C13510,Tammy Hardin,tammy.hardin@icloud.com,2024-10-18,California,0.319
C13511,Christopher Smith,christopher_smith@icloud.com,2024-07-20,Rhode Island,0.357
C13512,Jessica Alexander,jessica26@hotmail.com,2024-06-10,New Mexico,0.085
C13513,Jason Pitts,jason.pitts@gmail.com,2024-12-16,Indiana,0.522
C13514,Ronald Murphy,,2024-01-03,Wisconsin,0.351
C13515,Roger Briggs,roger.briggs@icloud.com,2024-07-03,Hawaii,0.144
C13516,Brandon Parks,bparks@gmail.com,2024-09-20,New Jersey,0.093
C13517,Steven Valdez,,2024-11-17,New York,0.169
C13518,James Greene,jgreene@hotmail.com,2024-07-20,Nevada,0.121
C13519,Dominique Sanders,dominique45@icloud.com,2024-08-13,Rhode Island,0.311
C13520,Cathy Gonzalez,cathy60@hotmail.com,2024-07-28,Michigan,0.398
C13521,Logan Waller,logan32@outlook.com,2024-10-13,North Carolina,0.029
C13522,Robert Guzman,,2024-12-09,Wisconsin,0.385
C13523,Gerald Dyer,gerald_dyer@yahoo.com,2024-08-22,Florida,0.431
C13524,Laurie Jefferson,laurie.jefferson@hotmail.com,2024-02-27,West Virginia,0.191
C13525,Jennifer Williams,,2024-09-22,Florida,0.16
C13526,Jessica Blackwell,jessica.blackwell@icloud.com,2024-01-06,Illinois,0.229
C13527,Veronica Perez,veronica72@icloud.com,2024-06-24,Tennessee,0.264
C13528,Sabrina Davis,sabrina22@outlook.com,2024-03-21,Montana,0.322
C13529,Christopher Jones,,2024-11-23,Hawaii,0.289
C13530,Leslie Gomez,leslie93@hotmail.com,2024-05-17,Oklahoma,0.537
C13531,Leah Dominguez MD,lmd@outlook.com,2024-02-23,Colorado,0.137
C13532,James Davis,james_davis@gmail.com,2024-03-18,Nevada,0.066
C13533,Angel Lawson,,2024-10-20,Minnesota,0.103
C13534,Christian Evans,christian97@hotmail.com,2024-07-15,Maryland,0.218
C13535,Brandon Johnston,brandon.johnston@icloud.com,2024-06-06,South Dakota,0.318
C13536,Erin Wilson,,2024-06-30,Kansas,0.686
C13537,William Massey,,2024-10-19,Michigan,0.501
C13538,Derek Davenport III,,2024-02-17,Colorado,0.812
C13539,Jeremiah Reyes,jeremiah.reyes@icloud.com,2024-05-14,Tennessee,0.3
C13540,Kathy Meadows,kathy66@hotmail.com,2024-04-05,Oregon,0.05
C13541,David Johnson,,2024-11-06,Maryland,0.111
C13542,Dr. Curtis Hartman DVM,ddvm@outlook.com,2024-04-13,California,0.399
C13543,Kevin Cox,kevin.cox@hotmail.com,2024-08-29,Georgia,0.315
C13544,Tammy Davis,tdavis@hotmail.com,2024-04-03,Utah,0.266
C13545,Zachary Burton,,2024-08-21,Alaska,0.147
C13546,Amanda Lang,,2024-03-09,Mississippi,0.134
C13547,Wanda Guzman,wanda24@outlook.com,2024-07-31,North Carolina,0.308
C13548,Sharon Salas,sharon.salas@icloud.com,2024-11-01,Alabama,0.376
C13549,Ryan White,,2024-07-06,Wisconsin,0.328
C13550,Bryan Mendoza DDS,bryan.dds@yahoo.com,2024-07-19,Mississippi,0.225
C13551,April Taylor,,2024-05-19,Kansas,0.099
C13552,Kevin Watson,kevin96@icloud.com,2024-06-06,Idaho,0.337
C13553,Brian Sanchez,,2024-01-02,Utah,0.296
C13554,Andrew Galloway,andrew17@outlook.com,2024-11-11,Indiana,0.589
C13555,Anna Murphy,amurphy@icloud.com,2024-06-18,Alaska,0.401
C13556,Samuel Lane,slane@hotmail.com,2024-06-24,Maine,0.17
C13557,Amy Soto,amy58@gmail.com,2024-03-03,Vermont,0.171
C13558,Mr. Gregory Davis,mdavis@hotmail.com,2024-04-10,Iowa,0.39
C13559,Melissa Caldwell,melissa34@gmail.com,2024-01-12,Delaware,0.398
C13560,Zachary Rice,zachary31@icloud.com,2024-06-19,Mississippi,0.196
C13561,Anthony Travis PhD,aphd@gmail.com,2024-10-27,Wisconsin,0.506
C13562,Diane Garcia,diane15@gmail.com,2024-01-18,Connecticut,0.296
C13563,Danielle Ingram,dingram@outlook.com,2024-04-09,Hawaii,0.225
C13564,Jaime Sampson,jaime.sampson@hotmail.com,2024-04-29,New Hampshire,0.205
C13565,Emily Kim,ekim@gmail.com,2024-05-27,Connecticut,0.237
C13566,Casey Dorsey,casey.dorsey@gmail.com,2024-12-03,Montana,0.131
C13567,Kyle Miller,kyle.miller@gmail.com,2024-11-27,Minnesota,0.32
C13568,Christine Grimes,cgrimes@hotmail.com,2024-03-12,Florida,0.246
C13569,Hunter Johnson,hunter.johnson@gmail.com,2024-10-14,North Dakota,0.157
C13570,James Nelson,jnelson@gmail.com,2024-03-17,New Hampshire,0.404
C13571,Trevor Smith,,2024-09-17,Indiana,0.399
C13572,James Cook,jcook@hotmail.com,2024-06-13,Michigan,0.29
C13573,Thomas Murphy,thomas_murphy@hotmail.com,2024-05-30,Colorado,0.29
C13574,Justin Branch,,2024-05-18,Louisiana,0.452
C13575,Sarah Wilson,sarah.wilson@gmail.com,2024-10-17,Michigan,0.784
C13576,Daniel Baker,daniel27@icloud.com,2024-01-26,North Dakota,0.138
C13577,Valerie Hess,vhess@hotmail.com,2024-10-13,New York,0.443
C13578,Nicole Romero,nicole.romero@outlook.com,2024-02-02,New Mexico,0.235
C13579,Maria Farrell,maria_farrell@icloud.com,2024-06-17,North Carolina,0.529
C13580,April Carpenter,,2024-07-03,Vermont,0.272
C13581,Richard Stewart,richard_stewart@outlook.com,2024-02-20,Utah,0.255
C13582,Regina Morales,,2024-07-30,Nebraska,0.192
C13583,Tyler Baldwin,,2024-12-10,South Carolina,0.293
C13584,Rose Williams,rose91@outlook.com,2024-12-28,New Mexico,0.197
C13585,Patrick Cooper,patrick40@outlook.com,2024-08-06,Alaska,0.44
C13586,Dr. James Pena,dr.pena@icloud.com,2024-10-03,Kansas,0.375
C13587,Lindsay Escobar,lindsay50@outlook.com,2024-01-31,Montana,0.307
C13588,Rachel Murphy,rachel62@gmail.com,2024-12-06,New Mexico,0.193
C13589,Anthony Elliott,anthony.elliott@outlook.com,2024-01-24,New York,0.359
C13590,George Pierce,george_pierce@icloud.com,2024-02-05,Idaho,0.112
C13591,Amanda Hatfield,amanda.hatfield@outlook.com,2024-07-26,Nevada,0.597
C13592,Jason Davila,jason4@yahoo.com,2024-10-27,Texas,0.194
C13593,Jason Cruz,,2024-08-17,Illinois,0.16
C13594,Misty Acosta,misty_acosta@gmail.com,2024-10-31,Georgia,0.275
C13595,Larry Palmer,lpalmer@yahoo.com,2024-10-29,New York,0.113
C13596,Sandra Gordon,sandra64@outlook.com,2024-12-20,Kansas,0.237
C13597,Tina Bush,tbush@gmail.com,2024-11-04,Delaware,0.363
C13598,Jennifer Nelson,jennifer41@outlook.com,2024-07-28,South Dakota,0.262
C13599,William Gomez,wgomez@outlook.com,2024-01-31,Nebraska,0.457
C13600,Craig Green,craig.green@outlook.com,2024-09-24,New Hampshire,0.346
C13601,Stacey Roberson,stacey21@outlook.com,2024-01-27,Maryland,0.346
C13602,April Wade,april_wade@outlook.com,2024-02-18,Virginia,0.321
C13603,Logan Kennedy,logan.kennedy@hotmail.com,2024-05-17,Arizona,0.122
C13604,Tracey Washington,,2024-02-25,Oregon,0.225
C13605,Michael Joseph,michael.joseph@outlook.com,2024-05-25,Nebraska,0.193
C13606,Kelly Allen,kelly_allen@hotmail.com,2024-08-02,South Carolina,0.306
C13607,Ryan Brown,ryan_brown@yahoo.com,2024-10-28,Illinois,0.124
C13608,Brian Newton,,2024-05-28,Utah,0.443
C13609,Alicia Duncan,aduncan@outlook.com,2024-07-26,Connecticut,0.175
C13610,Mr. Grant Peters,mpeters@yahoo.com,2024-09-14,Alabama,0.482
C13611,Justin Vang,,2024-07-15,South Dakota,0.361
C13612,Mrs. Ashley Park,mrs85@outlook.com,2024-08-15,Kentucky,0.173
C13613,Lisa King,lisa38@hotmail.com,2024-06-11,Ohio,0.603
C13614,Yvonne Black,yvonne_black@outlook.com,2024-06-14,Arizona,0.395
C13615,Felicia Calderon,fcalderon@yahoo.com,2024-06-20,New York,0.491
C13616,Paige Lawson,paige33@gmail.com,2024-06-13,Vermont,0.101
C13617,Nicole Brown,,2024-09-08,South Carolina,0.357
C13618,John Hernandez,jhernandez@outlook.com,2024-08-07,South Carolina,0.124
C13619,Elizabeth Knox,eknox@hotmail.com,2024-02-09,Maine,0.071
C13620,John Gordon,,2024-11-06,Tennessee,0.438
C13621,Deanna Moreno,deanna_moreno@icloud.com,2024-08-23,Indiana,0.213
C13622,Jennifer Woodard,jennifer_woodard@yahoo.com,2024-01-10,Tennessee,0.175
C13623,Theresa Valentine,theresa.valentine@hotmail.com,2024-08-12,Hawaii,0.32
C13624,John Smith,,2024-01-16,Michigan,0.451
C13625,Zachary Williams,zwilliams@yahoo.com,2024-11-03,Louisiana,0.173
C13626,Tristan Hudson,,2024-06-07,Indiana,0.222
C13627,Sean Mullins,sean35@gmail.com,2024-05-11,Alabama,0.235
C13628,John Beard,john.beard@yahoo.com,2024-10-18,California,0.199
C13629,Aaron King,,2024-07-03,Hawaii,0.292
C13630,Lisa Horton,lisa10@icloud.com,2024-01-18,Iowa,0.034
C13631,Allison Wong,allison_wong@outlook.com,2024-08-04,Nevada,0.243
C13632,Jason Cox,jason.cox@yahoo.com,2024-01-02,Nebraska,0.168
C13633,Robert Roberts,,2024-03-20,Alaska,0.045
C13634,Rebecca Chavez,rebecca.chavez@gmail.com,2024-01-22,Texas,0.249
C13635,Christine Monroe,christine_monroe@hotmail.com,2024-12-27,North Carolina,0.499
C13636,Nicole King,nicole.king@icloud.com,2024-01-16,Kentucky,0.335
C13637,Brent Morton,bmorton@yahoo.com,2024-05-17,Maryland,0.117
C13638,Melanie Archer,melanie19@hotmail.com,2024-08-16,Utah,0.361
C13639,Angela Blackwell,ablackwell@gmail.com,2024-10-31,Rhode Island,0.022
C13640,Meghan Russell,meghan.russell@hotmail.com,2024-11-29,Nevada,0.104
C13641,Danielle Hall,danielle_hall@icloud.com,2024-12-13,Maine,0.093
C13642,Melissa Smith,msmith@gmail.com,2024-08-25,Maryland,0.229
C13643,Brittney Reynolds,brittney_reynolds@yahoo.com,2024-05-08,Rhode Island,0.166
C13644,Mary Davis,mary_davis@yahoo.com,2024-05-29,Alabama,0.182
C13645,Brenda Guzman,brenda83@hotmail.com,2024-12-04,North Carolina,0.219
C13646,Joshua Everett,,2024-09-23,Tennessee,0.328
C13647,Stephanie Green,stephanie.green@icloud.com,2024-11-20,Indiana,0.366
C13648,Steven Bell,steven2@hotmail.com,2024-10-18,Michigan,0.639
C13649,Victoria Blake,vblake@yahoo.com,2024-08-19,North Carolina,0.122
C13650,Lisa Ryan,lisa_ryan@outlook.com,2024-06-27,Vermont,0.327
C13651,Shane Jones,shane_jones@outlook.com,2024-05-25,New Mexico,0.363
C13652,Carl Perez,carl77@gmail.com,2024-07-16,Pennsylvania,0.151
C13653,Natasha Burke,natasha79@gmail.com,2024-06-11,Arkansas,0.362
C13654,Kenneth Gentry,kenneth11@yahoo.com,2024-07-09,New Mexico,0.151
C13655,Jennifer Garcia,jennifer_garcia@outlook.com,2024-09-17,Virginia,0.288
C13656,Savannah Faulkner,,2024-06-09,West Virginia,0.124
C13657,James Cross,james.cross@yahoo.com,2024-11-18,Kentucky,0.264
C13658,Angel Medina,amedina@outlook.com,2024-08-26,Wyoming,0.332
C13659,Veronica Maldonado,,2024-08-03,Indiana,0.195
C13660,Linda Reynolds,linda_reynolds@yahoo.com,2024-08-23,Louisiana,0.35
C13661,Michael Long,michael_long@gmail.com,2024-08-10,Illinois,0.688
C13662,Theresa Oliver,theresa.oliver@yahoo.com,2024-11-13,Pennsylvania,0.243
C13663,Christopher Robinson,christopher_robinson@gmail.com,2024-05-16,Ohio,0.638
C13664,Alyssa Hines,alyssa_hines@icloud.com,2024-01-20,New Jersey,0.187
C13665,April Smith,asmith@outlook.com,2024-10-02,Idaho,0.117
C13666,Jessica Jackson,jjackson@outlook.com,2024-01-14,Vermont,0.069
C13667,Michael Gomez,michael80@yahoo.com,2024-12-30,West Virginia,0.32
C13668,Gerald Matthews,,2024-12-18,New Hampshire,0.409
C13669,Rachael Harrell,rachael72@gmail.com,2024-10-05,Minnesota,0.389
C13670,Timothy Wong,twong@gmail.com,2024-05-24,Missouri,0.538
C13671,Matthew Mcmillan,matthew.mcmillan@outlook.com,2024-03-21,Wyoming,0.228
C13672,Emily Fernandez,emily64@icloud.com,2024-05-05,North Dakota,0.033
C13673,Thomas Wright,thomas_wright@icloud.com,2024-06-13,Delaware,0.374
C13674,Benjamin Crawford,bcrawford@outlook.com,2024-07-28,Pennsylvania,0.322
C13675,Emily Hill,emily_hill@gmail.com,2024-10-16,South Dakota,0.375
C13676,Shannon Meza,,2024-01-26,North Dakota,0.2
C13677,George Mullins,,2024-01-23,New York,0.297
C13678,Harold Martinez,,2024-05-11,Colorado,0.162
C13679,Jeffrey Young,jyoung@yahoo.com,2024-11-25,Idaho,0.227
C13680,Vanessa Hancock,vanessa52@outlook.com,2024-12-25,Colorado,0.413
C13681,Daniel Evans,daniel_evans@icloud.com,2024-10-04,Nebraska,0.613
C13682,John Stephens,,2024-02-14,West Virginia,0.187
C13683,Lori Johnson,lori.johnson@yahoo.com,2024-03-08,North Dakota,0.538
C13684,Chad Nguyen,cnguyen@outlook.com,2024-07-05,Oregon,0.117
C13685,Richard Harmon,richard17@yahoo.com,2024-04-08,Wisconsin,0.072
C13686,Timothy Villa,timothy27@yahoo.com,2024-02-27,Pennsylvania,0.208
C13687,Stacy Kim,,2024-01-29,Hawaii,0.383
C13688,Krystal Perry,krystal34@gmail.com,2024-02-10,Arizona,0.601
C13689,Jason Ramirez,jramirez@gmail.com,2024-07-27,Nebraska,0.048
C13690,Edward Johnson,edward.johnson@yahoo.com,2024-01-07,Maine,0.374
C13691,Jennifer Tran,jennifer75@gmail.com,2024-09-21,Oregon,0.22
C13692,Michelle Walker,mwalker@outlook.com,2024-09-05,Wyoming,0.309
C13693,Eileen King,eileen_king@gmail.com,2024-10-07,Maryland,0.127
C13694,Taylor Roman,troman@outlook.com,2024-05-10,Nevada,0.455
C13695,Christopher Blake,,2024-08-12,Arkansas,0.203
C13696,Daniel Munoz,daniel89@hotmail.com,2024-10-27,South Carolina,0.273
C13697,Pam Wilson,pwilson@gmail.com,2024-08-31,Georgia,0.463
C13698,Lindsey Gonzalez,lindsey_gonzalez@icloud.com,2024-07-23,Kentucky,0.392
C13699,Katherine Ryan,,2024-02-18,Wyoming,0.184
C13700,Sandra Smith,sandra20@yahoo.com,2024-04-06,Michigan,0.103
C13701,Lisa Soto,,2024-01-18,New Mexico,0.48
C13702,Emily Castaneda,ecastaneda@gmail.com,2024-05-15,North Carolina,0.378
C13703,Robert Raymond,rraymond@gmail.com,2024-10-04,Rhode Island,0.295
C13704,Gary Ward,gary.ward@yahoo.com,2024-08-20,Wisconsin,0.44
C13705,Michael Valentine,michael.valentine@yahoo.com,2024-11-25,Maryland,0.212
C13706,Allison Sampson,allison_sampson@gmail.com,2024-04-30,Michigan,0.104
C13707,Corey Hammond,corey_hammond@icloud.com,2024-08-21,Wisconsin,0.273
C13708,Carol Adams,carol.adams@gmail.com,2024-07-27,Louisiana,0.423
C13709,Jeff Booker,jeff_booker@yahoo.com,2024-02-18,Pennsylvania,0.092
C13710,Timothy Oneal,toneal@yahoo.com,2024-12-15,Oklahoma,0.202
C13711,Donald Davis,donald_davis@yahoo.com,2024-10-02,Rhode Island,0.539
C13712,Kathy Martin,kathy.martin@hotmail.com,2024-05-04,Ohio,0.309
C13713,Andrew Williams,andrew.williams@hotmail.com,2024-10-15,Massachusetts,0.365
C13714,Trevor Gaines,tgaines@outlook.com,2024-11-06,Florida,0.112
C13715,John Nolan,john23@outlook.com,2024-11-16,Montana,0.064
C13716,Larry James,larry21@hotmail.com,2024-08-24,Georgia,0.264
C13717,Victoria Thomas,,2024-11-20,Colorado,0.407
C13718,William Taylor,william18@hotmail.com,2024-04-24,Idaho,0.092
C13719,David Johnson,david53@outlook.com,2024-07-10,Pennsylvania,0.218
C13720,Carla Lopez,carla_lopez@gmail.com,2024-05-02,Kansas,0.321
C13721,Brittney Weaver,brittney_weaver@yahoo.com,2024-04-06,New Hampshire,0.162
C13722,Katherine James,katherine_james@hotmail.com,2024-10-15,Missouri,0.28
C13723,Cheryl Myers,cheryl_myers@hotmail.com,2024-12-03,Michigan,0.201
C13724,Brandon Chavez,,2024-07-03,Pennsylvania,0.456
C13725,Jennifer Lucero,jennifer_lucero@yahoo.com,2024-08-13,Alabama,0.212
C13726,Kathryn Smith,kathryn.smith@hotmail.com,2024-02-22,Kentucky,0.155
C13727,Meredith Cooke,meredith_cooke@gmail.com,2024-08-02,Alaska,0.343
C13728,Hannah Long,,2024-08-24,Michigan,0.145
C13729,Carrie Owens,carrie_owens@gmail.com,2024-11-28,Texas,0.248
C13730,Andrea Romero,aromero@icloud.com,2024-03-16,Maryland,0.096
C13731,Angela Barber,,2024-03-15,Oklahoma,0.572
C13732,Scott Wagner,scott_wagner@icloud.com,2024-01-15,Alabama,0.128
C13733,Jacob Mcfarland,jacob58@hotmail.com,2024-08-10,Massachusetts,0.184
C13734,Jimmy Dominguez,,2024-01-11,New Hampshire,0.677
C13735,Sally Rodriguez,,2024-09-04,Mississippi,0.019
C13736,Jessica Hutchinson,jhutchinson@icloud.com,2024-01-23,Florida,0.403
C13737,Cassie Baker,,2024-08-31,Wyoming,0.146
C13738,Crystal Lynch,crystal_lynch@gmail.com,2024-12-26,Vermont,0.198
C13739,Sabrina Mitchell DDS,sabrina_dds@hotmail.com,2024-11-09,North Carolina,0.205
C13740,Madeline Stewart,madeline_stewart@yahoo.com,2024-08-15,Kentucky,0.235
C13741,Mary Lawson,mary.lawson@icloud.com,2024-01-29,Wyoming,0.382
C13742,Benjamin Chandler,benjamin_chandler@hotmail.com,2024-08-05,Alabama,0.029
C13743,Linda Alvarez,linda_alvarez@icloud.com,2024-11-03,Delaware,0.289
C13744,Ellen Hurst,ellen_hurst@gmail.com,2024-05-31,Maine,0.375
C13745,Alexandra Sanders,alexandra20@gmail.com,2024-08-26,Connecticut,0.215
C13746,Jessica Spears,,2024-10-07,Pennsylvania,0.571
C13747,Larry Jenkins,ljenkins@hotmail.com,2024-07-18,Kansas,0.221
C13748,Christine Cook,christine2@icloud.com,2024-11-29,Maine,0.351
C13749,Matthew Jennings,matthew_jennings@icloud.com,2024-04-22,Rhode Island,0.11
C13750,Michael Krause,mkrause@gmail.com,2024-12-02,Maryland,0.398
C13751,Caitlyn Soto,caitlyn93@yahoo.com,2024-12-03,New Jersey,0.041
C13752,Tommy Solomon,tsolomon@hotmail.com,2024-04-05,Rhode Island,0.095
C13753,Charlotte Schaefer,charlotte80@icloud.com,2024-05-19,Delaware,0.258
C13754,Paige Snow,paige_snow@outlook.com,2024-05-26,Maine,0.422
C13755,George Rhodes,george.rhodes@icloud.com,2024-05-22,Vermont,0.147
C13756,Colton Mckee,colton.mckee@yahoo.com,2024-03-01,Vermont,0.427
C13757,Kelsey Alvarez,kelsey82@outlook.com,2024-05-02,New Jersey,0.393
C13758,Laura Lopez,laura_lopez@icloud.com,2024-09-28,Minnesota,0.253
C13759,Alexander Robinson,,2024-10-29,California,0.347
C13760,Briana Martinez,bmartinez@gmail.com,2024-05-05,South Carolina,0.101
C13761,Samantha Smith,ssmith@icloud.com,2024-08-07,South Dakota,0.416
C13762,Sydney Ross,,2024-07-09,Missouri,0.308
C13763,Kendra Rodriguez,kendra.rodriguez@gmail.com,2024-08-07,California,0.634
C13764,William Oneal,william11@outlook.com,2024-12-14,Indiana,0.262
C13765,Anne Gibbs,,2024-06-26,Maryland,0.175
C13766,Diane Thompson,,2024-11-19,West Virginia,0.097
C13767,Jesus Gray,,2024-07-21,Alaska,0.171
C13768,Eric Velez,eric35@outlook.com,2024-01-05,Vermont,0.175
C13769,Melissa Doyle,,2024-06-06,Massachusetts,0.54
C13770,David Miller,david.miller@yahoo.com,2024-02-19,Arizona,0.447
C13771,Joshua Bates,joshua_bates@hotmail.com,2024-12-28,Hawaii,0.051
C13772,Michael Taylor,mtaylor@hotmail.com,2024-06-09,Montana,0.307
C13773,Stephanie Gardner,stephanie.gardner@hotmail.com,2024-05-09,Michigan,0.112
C13774,Amy Ball,aball@hotmail.com,2024-07-12,Hawaii,0.374
C13775,Linda Lynch,,2024-01-26,Wyoming,0.126
C13776,Daniel Case,daniel_case@outlook.com,2024-10-21,Hawaii,0.094
C13777,David Thomas,david.thomas@yahoo.com,2024-09-17,New Mexico,0.477
C13778,Angela Lowery,angela.lowery@gmail.com,2024-02-07,Illinois,0.369
C13779,William Flynn,william_flynn@outlook.com,2024-05-26,New Jersey,0.089
C13780,Michael Bell,mbell@icloud.com,2024-11-06,New Jersey,0.439
C13781,Jake Sellers,jsellers@yahoo.com,2024-03-14,Oregon,0.373
C13782,Samantha Franco,sfranco@outlook.com,2024-06-09,Nevada,0.078
C13783,Jessica Mason,jessica.mason@yahoo.com,2024-01-18,Wyoming,0.139
C13784,Sandra Kelly,sandra6@gmail.com,2024-08-15,Kansas,0.33
